ord;regiaopais;estado;municipio;mesorregiao;pib
4837;Sul;RS;Lagoa Vermelha;Nordeste Rio-grandense;33907,96
4838;Sul;RS;Lajeado;Centro Oriental Rio-grandense;45888,7
4839;Sul;RS;Lajeado do Bugre;Noroeste Rio-grandense;16923
4840;Sul;RS;Lavras do Sul;Sudoeste Rio-grandense;27998,3
4841;Sul;RS;Liberato Salzano;Noroeste Rio-grandense;21915,15
4842;Sul;RS;Lindolfo Collor;Metropolitana de Porto Alegre;52057,5
4843;Sul;RS;Linha Nova;Metropolitana de Porto Alegre;27143,49
4844;Sul;RS;Machadinho;Noroeste Rio-grandense;27148,36
4845;Sul;RS;Maçambará;Sudoeste Rio-grandense;51218,87
4846;Sul;RS;Mampituba;Metropolitana de Porto Alegre;18352,82
4847;Sul;RS;Manoel Viana;Sudoeste Rio-grandense;31793,72
4848;Sul;RS;Maquiné;Metropolitana de Porto Alegre;15984,38
4849;Sul;RS;Maratá;Metropolitana de Porto Alegre;34476,97
4850;Sul;RS;Marau;Noroeste Rio-grandense;46075,14
4851;Sul;RS;Marcelino Ramos;Noroeste Rio-grandense;22750,07
4852;Sul;RS;Mariana Pimentel;Metropolitana de Porto Alegre;17120,47
4853;Sul;RS;Mariano Moro;Noroeste Rio-grandense;21507,96
4854;Sul;RS;Marques de Souza;Centro Oriental Rio-grandense;20065,51
4855;Sul;RS;Mata;Centro Ocidental Rio-grandense;20868,51
4856;Sul;RS;Mato Castelhano;Noroeste Rio-grandense;31824,39
4857;Sul;RS;Mato Leitão;Centro Oriental Rio-grandense;30519,42
4858;Sul;RS;Mato Queimado;Noroeste Rio-grandense;28089,49
4859;Sul;RS;Maximiliano de Almeida;Noroeste Rio-grandense;20328,51
4860;Sul;RS;Minas do Leão;Metropolitana de Porto Alegre;18860,37
4861;Sul;RS;Miraguaí;Noroeste Rio-grandense;23859,58
4862;Sul;RS;Montauri;Nordeste Rio-grandense;34736,2
4863;Sul;RS;Monte Alegre dos Campos;Nordeste Rio-grandense;22416,98
4864;Sul;RS;Monte Belo do Sul;Nordeste Rio-grandense;49024,6
4865;Sul;RS;Montenegro;Metropolitana de Porto Alegre;51695,39
4866;Sul;RS;Mormaço;Noroeste Rio-grandense;29660,42
4867;Sul;RS;Morrinhos do Sul;Metropolitana de Porto Alegre;18974,01
4868;Sul;RS;Morro Redondo;Sudeste Rio-grandense;13590,8
4869;Sul;RS;Morro Reuter;Metropolitana de Porto Alegre;27942,96
4870;Sul;RS;Mostardas;Metropolitana de Porto Alegre;28599,29
4871;Sul;RS;Muçum;Centro Oriental Rio-grandense;56675,81
4872;Sul;RS;Muitos Capões;Nordeste Rio-grandense;119322,26
4873;Sul;RS;Muliterno;Noroeste Rio-grandense;23217,81
4874;Sul;RS;Não-Me-Toque;Noroeste Rio-grandense;66717,81
4875;Sul;RS;Nicolau Vergueiro;Noroeste Rio-grandense;46644,31
4876;Sul;RS;Nonoai;Noroeste Rio-grandense;29964,75
4877;Sul;RS;Nova Alvorada;Nordeste Rio-grandense;46112,05
4878;Sul;RS;Nova Araçá;Nordeste Rio-grandense;41940,14
4879;Sul;RS;Nova Bassano;Nordeste Rio-grandense;51101,73
4880;Sul;RS;Nova Boa Vista;Noroeste Rio-grandense;41381,97
4881;Sul;RS;Nova Bréscia;Centro Oriental Rio-grandense;29733,36
4882;Sul;RS;Nova Candelária;Noroeste Rio-grandense;48257,38
4883;Sul;RS;Nova Esperança do Sul;Centro Ocidental Rio-grandense;25212,75
4884;Sul;RS;Nova Hartz;Metropolitana de Porto Alegre;30070,72
4885;Sul;RS;Nova Pádua;Nordeste Rio-grandense;25964,88
4886;Sul;RS;Nova Palma;Centro Ocidental Rio-grandense;42159,91
4887;Sul;RS;Nova Petrópolis;Metropolitana de Porto Alegre;36889,75
4888;Sul;RS;Nova Prata;Nordeste Rio-grandense;46946,58
4889;Sul;RS;Nova Ramada;Noroeste Rio-grandense;46010,96
4890;Sul;RS;Nova Roma do Sul;Nordeste Rio-grandense;46224,05
4891;Sul;RS;Nova Santa Rita;Metropolitana de Porto Alegre;42749,68
4892;Sul;RS;Novo Cabrais;Centro Oriental Rio-grandense;22263,8
4893;Sul;RS;Novo Hamburgo;Metropolitana de Porto Alegre;35013,51
4894;Sul;RS;Novo Machado;Noroeste Rio-grandense;30897,06
4895;Sul;RS;Novo Tiradentes;Noroeste Rio-grandense;20425,06
4896;Sul;RS;Novo Xingu;Noroeste Rio-grandense;27459,18
4897;Sul;RS;Novo Barreiro;Noroeste Rio-grandense;19435,59
4898;Sul;RS;Osório;Metropolitana de Porto Alegre;45569,04
4899;Sul;RS;Paim Filho;Noroeste Rio-grandense;24313,88
4900;Sul;RS;Palmares do Sul;Metropolitana de Porto Alegre;43127,14
4901;Sul;RS;Palmeira das Missões;Noroeste Rio-grandense;38863,08
4902;Sul;RS;Palmitinho;Noroeste Rio-grandense;24962,63
4903;Sul;RS;Panambi;Noroeste Rio-grandense;47201,27
4904;Sul;RS;Pantano Grande;Centro Oriental Rio-grandense;33710,99
4905;Sul;RS;Paraí;Nordeste Rio-grandense;34692,41
4906;Sul;RS;Paraíso do Sul;Centro Oriental Rio-grandense;21002,33
4907;Sul;RS;Pareci Novo;Metropolitana de Porto Alegre;23436,26
4908;Sul;RS;Parobé;Metropolitana de Porto Alegre;20340,79
4909;Sul;RS;Passa Sete;Centro Oriental Rio-grandense;19305,19
4910;Sul;RS;Passo do Sobrado;Centro Oriental Rio-grandense;26800,57
4911;Sul;RS;Passo Fundo;Noroeste Rio-grandense;43183,62
4912;Sul;RS;Paulo Bento;Noroeste Rio-grandense;40709,88
4913;Sul;RS;Paverama;Centro Oriental Rio-grandense;19581,8
4914;Sul;RS;Pedras Altas;Sudeste Rio-grandense;49669,96
4915;Sul;RS;Pedro Osório;Sudeste Rio-grandense;18955,62
4916;Sul;RS;Pejuçara;Noroeste Rio-grandense;54286,19
4917;Sul;RS;Pelotas;Sudeste Rio-grandense;24894,68
4918;Sul;RS;Picada Café;Metropolitana de Porto Alegre;52383,43
4919;Sul;RS;Pinhal;Noroeste Rio-grandense;28127,54
4920;Sul;RS;Pinhal da Serra;Nordeste Rio-grandense;157209,06
4921;Sul;RS;Pinhal Grande;Centro Ocidental Rio-grandense;108054,1
4922;Sul;RS;Pinheirinho do Vale;Noroeste Rio-grandense;17984,27
4923;Sul;RS;Pinheiro Machado;Sudeste Rio-grandense;22623,23
4924;Sul;RS;Pinto Bandeira;Nordeste Rio-grandense;16939,1
4925;Sul;RS;Pirapó;Noroeste Rio-grandense;21585,41
4926;Sul;RS;Piratini;Sudeste Rio-grandense;19056,39
4927;Sul;RS;Planalto;Noroeste Rio-grandense;18019,9
4928;Sul;RS;Poço das Antas;Metropolitana de Porto Alegre;33742,77
4929;Sul;RS;Pontão;Noroeste Rio-grandense;53597,18
4930;Sul;RS;Ponte Preta;Noroeste Rio-grandense;29046,22
4931;Sul;RS;Portão;Metropolitana de Porto Alegre;31050,8
4932;Sul;RS;Porto Alegre;Metropolitana de Porto Alegre;49740,9
4933;Sul;RS;Porto Lucena;Noroeste Rio-grandense;19228,58
4934;Sul;RS;Porto Mauá;Noroeste Rio-grandense;21434,67
4935;Sul;RS;Porto Vera Cruz;Noroeste Rio-grandense;19177,75
4936;Sul;RS;Porto Xavier;Noroeste Rio-grandense;14556,1
4937;Sul;RS;Pouso Novo;Centro Oriental Rio-grandense;24182,71
4938;Sul;RS;Presidente Lucena;Metropolitana de Porto Alegre;38016,98
4939;Sul;RS;Progresso;Centro Oriental Rio-grandense;19615,98
4940;Sul;RS;Protásio Alves;Nordeste Rio-grandense;25755,31
4941;Sul;RS;Putinga;Nordeste Rio-grandense;22441,76
4942;Sul;RS;Quaraí;Sudoeste Rio-grandense;18919,34
4943;Sul;RS;Quatro Irmãos;Noroeste Rio-grandense;57362,15
4944;Sul;RS;Quevedos;Centro Ocidental Rio-grandense;49113,64
4945;Sul;RS;Quinze de Novembro;Noroeste Rio-grandense;35969,09
4946;Sul;RS;Redentora;Noroeste Rio-grandense;14010,19
4947;Sul;RS;Relvado;Centro Oriental Rio-grandense;20958,97
4948;Sul;RS;Restinga Sêca;Centro Ocidental Rio-grandense;26114,63
4949;Sul;RS;Rio dos Índios;Noroeste Rio-grandense;23805,04
4950;Sul;RS;Rio Grande;Sudeste Rio-grandense;44014,66
4951;Sul;RS;Rio Pardo;Centro Oriental Rio-grandense;22366,51
4952;Sul;RS;Riozinho;Metropolitana de Porto Alegre;24458,75
4953;Sul;RS;Roca Sales;Centro Oriental Rio-grandense;39352,32
4954;Sul;RS;Rodeio Bonito;Noroeste Rio-grandense;31121,85
4955;Sul;RS;Rolador;Noroeste Rio-grandense;32920,76
4956;Sul;RS;Rolante;Metropolitana de Porto Alegre;27098,22
4957;Sul;RS;Ronda Alta;Noroeste Rio-grandense;28060,27
4958;Sul;RS;Rondinha;Noroeste Rio-grandense;32028,33
4959;Sul;RS;Roque Gonzales;Noroeste Rio-grandense;106579,64
4960;Sul;RS;Rosário do Sul;Sudoeste Rio-grandense;22633,94
4961;Sul;RS;Sagrada Família;Noroeste Rio-grandense;19599,08
4962;Sul;RS;Saldanha Marinho;Noroeste Rio-grandense;48479,25
4963;Sul;RS;Salto do Jacuí;Noroeste Rio-grandense;49242,29
4964;Sul;RS;Salvador das Missões;Noroeste Rio-grandense;41340,62
4965;Sul;RS;Salvador do Sul;Metropolitana de Porto Alegre;38066,63
4966;Sul;RS;Sananduva;Noroeste Rio-grandense;31778,76
4967;Sul;RS;Santa Bárbara do Sul;Noroeste Rio-grandense;66972,79
4968;Sul;RS;Santa Cecília do Sul;Noroeste Rio-grandense;41062,74
4969;Sul;RS;Santa Clara do Sul;Centro Oriental Rio-grandense;36749,18
4970;Sul;RS;Santa Cruz do Sul;Centro Oriental Rio-grandense;64653,78
4971;Sul;RS;Santa Maria;Centro Ocidental Rio-grandense;25686,04
4972;Sul;RS;Santa Maria do Herval;Metropolitana de Porto Alegre;42174,81
4973;Sul;RS;Santa Margarida do Sul;Sudoeste Rio-grandense;63950,59
4974;Sul;RS;Santana da Boa Vista;Sudeste Rio-grandense;20850,51
4975;Sul;RS;Sant'Ana do Livramento;Sudoeste Rio-grandense;31288,14
4976;Sul;RS;Santa Rosa;Noroeste Rio-grandense;38626,76
4977;Sul;RS;Santa Tereza;Nordeste Rio-grandense;23889,41
4978;Sul;RS;Santa Vitória do Palmar;Sudeste Rio-grandense;30713,95
4979;Sul;RS;Santiago;Centro Ocidental Rio-grandense;25091,89
4980;Sul;RS;Santo Ângelo;Noroeste Rio-grandense;29315,5
4981;Sul;RS;Santo Antônio do Palma;Noroeste Rio-grandense;34952,55
4982;Sul;RS;Santo Antônio da Patrulha;Metropolitana de Porto Alegre;29928,66
4983;Sul;RS;Santo Antônio das Missões;Noroeste Rio-grandense;28746,13
4984;Sul;RS;Santo Antônio do Planalto;Noroeste Rio-grandense;45240,25
4985;Sul;RS;Santo Augusto;Noroeste Rio-grandense;39951,17
4986;Sul;RS;Santo Cristo;Noroeste Rio-grandense;34034,19
4987;Sul;RS;Santo Expedito do Sul;Noroeste Rio-grandense;25700,85
4988;Sul;RS;São Borja;Sudoeste Rio-grandense;28405,45
4989;Sul;RS;São Domingos do Sul;Noroeste Rio-grandense;21011,68
4990;Sul;RS;São Francisco de Assis;Sudoeste Rio-grandense;22974,69
4991;Sul;RS;São Francisco de Paula;Nordeste Rio-grandense;27788,7
4992;Sul;RS;São Gabriel;Sudoeste Rio-grandense;27137,17
4993;Sul;RS;São Jerônimo;Metropolitana de Porto Alegre;24849,02
4994;Sul;RS;São João da Urtiga;Noroeste Rio-grandense;24890,99
4995;Sul;RS;São João do Polêsine;Centro Ocidental Rio-grandense;28039,6
4996;Sul;RS;São Jorge;Nordeste Rio-grandense;28687,43
4997;Sul;RS;São José das Missões;Noroeste Rio-grandense;19082,78
4998;Sul;RS;São José do Herval;Noroeste Rio-grandense;21898,85
4999;Sul;RS;São José do Hortêncio;Metropolitana de Porto Alegre;27050,92
5000;Sul;RS;São José do Inhacorá;Noroeste Rio-grandense;37235,83
5001;Sul;RS;São José do Norte;Sudeste Rio-grandense;12416,92
5002;Sul;RS;São José do Ouro;Noroeste Rio-grandense;41978,25
5003;Sul;RS;São José do Sul;Metropolitana de Porto Alegre;35155,51
5004;Sul;RS;São José dos Ausentes;Nordeste Rio-grandense;23512,21
5005;Sul;RS;São Leopoldo;Metropolitana de Porto Alegre;33905,58
5006;Sul;RS;São Lourenço do Sul;Sudeste Rio-grandense;24869,92
5007;Sul;RS;São Luiz Gonzaga;Noroeste Rio-grandense;32372,08
5008;Sul;RS;São Marcos;Nordeste Rio-grandense;33071,06
5009;Sul;RS;São Martinho;Noroeste Rio-grandense;42530,33
5010;Sul;RS;São Martinho da Serra;Centro Ocidental Rio-grandense;50766,13
5011;Sul;RS;São Miguel das Missões;Noroeste Rio-grandense;55108,54
5012;Sul;RS;São Nicolau;Noroeste Rio-grandense;22982,18
5013;Sul;RS;São Paulo das Missões;Noroeste Rio-grandense;23098,97
5014;Sul;RS;São Pedro da Serra;Metropolitana de Porto Alegre;19745,7
5015;Sul;RS;São Pedro das Missões;Noroeste Rio-grandense;25770,55
5016;Sul;RS;São Pedro do Butiá;Noroeste Rio-grandense;30294,29
5017;Sul;RS;São Pedro do Sul;Centro Ocidental Rio-grandense;21829,56
5018;Sul;RS;São Sebastião do Caí;Metropolitana de Porto Alegre;25305,84
5019;Sul;RS;São Sepé;Centro Ocidental Rio-grandense;33726,54
5020;Sul;RS;São Valentim;Noroeste Rio-grandense;24500,15
5021;Sul;RS;São Valentim do Sul;Nordeste Rio-grandense;24160,61
5022;Sul;RS;São Valério do Sul;Noroeste Rio-grandense;19649,43
5023;Sul;RS;São Vendelino;Metropolitana de Porto Alegre;29724,95
5024;Sul;RS;São Vicente do Sul;Centro Ocidental Rio-grandense;25702,25
5025;Sul;RS;Sapiranga;Metropolitana de Porto Alegre;40917,42
5026;Sul;RS;Sapucaia do Sul;Metropolitana de Porto Alegre;22477,13
5027;Sul;RS;Sarandi;Noroeste Rio-grandense;36020,55
5028;Sul;RS;Seberi;Noroeste Rio-grandense;28363,28
5029;Sul;RS;Sede Nova;Noroeste Rio-grandense;28832,46
5030;Sul;RS;Segredo;Centro Oriental Rio-grandense;17689,52
5031;Sul;RS;Selbach;Noroeste Rio-grandense;40968,47
5032;Sul;RS;Senador Salgado Filho;Noroeste Rio-grandense;28028,09
5033;Sul;RS;Sentinela do Sul;Metropolitana de Porto Alegre;15301,91
5034;Sul;RS;Serafina Corrêa;Nordeste Rio-grandense;38216,4
5035;Sul;RS;Sério;Centro Oriental Rio-grandense;19069,53
5036;Sul;RS;Sertão;Noroeste Rio-grandense;45611,61
5037;Sul;RS;Sertão Santana;Metropolitana de Porto Alegre;26945,68
5038;Sul;RS;Sete de Setembro;Noroeste Rio-grandense;29763,88
5039;Sul;RS;Severiano de Almeida;Noroeste Rio-grandense;25246,02
5040;Sul;RS;Silveira Martins;Centro Ocidental Rio-grandense;19609,85
5041;Sul;RS;Sinimbu;Centro Oriental Rio-grandense;19326,61
5042;Sul;RS;Sobradinho;Centro Oriental Rio-grandense;24670,03
5043;Sul;RS;Soledade;Noroeste Rio-grandense;27707,81
5044;Sul;RS;Tabaí;Centro Oriental Rio-grandense;15158,63
5045;Sul;RS;Tapejara;Noroeste Rio-grandense;39664,98
5046;Sul;RS;Tapera;Noroeste Rio-grandense;37583,75
5047;Sul;RS;Tapes;Metropolitana de Porto Alegre;21241,4
5048;Sul;RS;Taquara;Metropolitana de Porto Alegre;21839,1
5049;Sul;RS;Taquari;Centro Oriental Rio-grandense;24985,72
5050;Sul;RS;Taquaruçu do Sul;Noroeste Rio-grandense;31853,85
5051;Sul;RS;Tavares;Metropolitana de Porto Alegre;15184,91
5052;Sul;RS;Tenente Portela;Noroeste Rio-grandense;28174,67
5053;Sul;RS;Terra de Areia;Metropolitana de Porto Alegre;20261,59
5054;Sul;RS;Teutônia;Centro Oriental Rio-grandense;41808,24
5055;Sul;RS;Tio Hugo;Noroeste Rio-grandense;37110,65
5056;Sul;RS;Tiradentes do Sul;Noroeste Rio-grandense;19616,06
5057;Sul;RS;Toropi;Centro Ocidental Rio-grandense;21635,68
5058;Sul;RS;Torres;Metropolitana de Porto Alegre;30954,27
5059;Sul;RS;Tramandaí;Metropolitana de Porto Alegre;21284,37
5060;Sul;RS;Travesseiro;Centro Oriental Rio-grandense;25779,53
5061;Sul;RS;Três Arroios;Noroeste Rio-grandense;26024,94
5062;Sul;RS;Três Cachoeiras;Metropolitana de Porto Alegre;22149,67
5063;Sul;RS;Três Coroas;Metropolitana de Porto Alegre;34279,43
5064;Sul;RS;Três de Maio;Noroeste Rio-grandense;38626,61
5065;Sul;RS;Três Forquilhas;Metropolitana de Porto Alegre;17850,03
5066;Sul;RS;Três Palmeiras;Noroeste Rio-grandense;25669,04
5067;Sul;RS;Três Passos;Noroeste Rio-grandense;31662,32
5068;Sul;RS;Trindade do Sul;Noroeste Rio-grandense;27026,25
5069;Sul;RS;Triunfo;Metropolitana de Porto Alegre;311211,93
5070;Sul;RS;Tucunduva;Noroeste Rio-grandense;32979,14
5071;Sul;RS;Tunas;Noroeste Rio-grandense;17664,61
5072;Sul;RS;Tupanci do Sul;Noroeste Rio-grandense;27285,04
5073;Sul;RS;Tupanciretã;Centro Ocidental Rio-grandense;45282,28
5074;Sul;RS;Tupandi;Metropolitana de Porto Alegre;92994,66
5075;Sul;RS;Tuparendi;Noroeste Rio-grandense;31140,7
5076;Sul;RS;Turuçu;Sudeste Rio-grandense;27803,08
5077;Sul;RS;Ubiretama;Noroeste Rio-grandense;25907,99
5078;Sul;RS;União da Serra;Nordeste Rio-grandense;37032,25
5079;Sul;RS;Unistalda;Centro Ocidental Rio-grandense;24099,21
5080;Sul;RS;Uruguaiana;Sudoeste Rio-grandense;21633,17
5081;Sul;RS;Vacaria;Nordeste Rio-grandense;32591,56
5082;Sul;RS;Vale Verde;Metropolitana de Porto Alegre;21987,84
5083;Sul;RS;Vale do Sol;Centro Oriental Rio-grandense;19747,73
5084;Sul;RS;Vale Real;Metropolitana de Porto Alegre;23181,73
5085;Sul;RS;Vanini;Noroeste Rio-grandense;27295,77
5086;Sul;RS;Venâncio Aires;Centro Oriental Rio-grandense;38258,63
5087;Sul;RS;Vera Cruz;Centro Oriental Rio-grandense;22941,34
5088;Sul;RS;Veranópolis;Nordeste Rio-grandense;56039,95
5089;Sul;RS;Vespasiano Corrêa;Centro Oriental Rio-grandense;31546,01
5090;Sul;RS;Viadutos;Noroeste Rio-grandense;23665,98
5091;Sul;RS;Viamão;Metropolitana de Porto Alegre;14049,15
5092;Sul;RS;Vicente Dutra;Noroeste Rio-grandense;17793,96
5093;Sul;RS;Victor Graeff;Noroeste Rio-grandense;44342,41
5094;Sul;RS;Vila Flores;Nordeste Rio-grandense;46298,82
5095;Sul;RS;Vila Lângaro;Noroeste Rio-grandense;41755,8
5096;Sul;RS;Vila Maria;Noroeste Rio-grandense;46015,97
5097;Sul;RS;Vila Nova do Sul;Centro Ocidental Rio-grandense;26746,21
5098;Sul;RS;Vista Alegre;Noroeste Rio-grandense;25657,41
5099;Sul;RS;Vista Alegre do Prata;Nordeste Rio-grandense;32239,88
5100;Sul;RS;Vista Gaúcha;Noroeste Rio-grandense;23136,05
5101;Sul;RS;Vitória das Missões;Noroeste Rio-grandense;24057,78
5102;Sul;RS;Westfália;Centro Oriental Rio-grandense;47853,2
5103;Sul;RS;Xangri-lá;Metropolitana de Porto Alegre;35716,05
5104;Centro-oeste;MS;Água Clara;Leste de Mato Grosso do Sul;99273,95
5105;Centro-oeste;MS;Alcinópolis;Centro Norte de Mato Grosso do Sul;31626,34
5106;Centro-oeste;MS;Amambai;Sudoeste de Mato Grosso do Sul;23460,99
5107;Centro-oeste;MS;Anastácio;Pantanais Sul Mato-grossense;16851,68
5108;Centro-oeste;MS;Anaurilândia;Leste de Mato Grosso do Sul;22928,74
5109;Centro-oeste;MS;Angélica;Sudoeste de Mato Grosso do Sul;68997,45
5110;Centro-oeste;MS;Antônio João;Sudoeste de Mato Grosso do Sul;26235,25
5111;Centro-oeste;MS;Aparecida do Taboado;Leste de Mato Grosso do Sul;41324,86
5112;Centro-oeste;MS;Aquidauana;Pantanais Sul Mato-grossense;19331,31
5113;Centro-oeste;MS;Aral Moreira;Sudoeste de Mato Grosso do Sul;40588,93
5114;Centro-oeste;MS;Bandeirantes;Centro Norte de Mato Grosso do Sul;48140,78
5115;Centro-oeste;MS;Bataguassu;Leste de Mato Grosso do Sul;35368,22
5116;Centro-oeste;MS;Batayporã;Leste de Mato Grosso do Sul;30150,06
5117;Centro-oeste;MS;Bela Vista;Sudoeste de Mato Grosso do Sul;21192,63
5118;Centro-oeste;MS;Bodoquena;Sudoeste de Mato Grosso do Sul;26770,66
5119;Centro-oeste;MS;Bonito;Sudoeste de Mato Grosso do Sul;31736,75
5120;Centro-oeste;MS;Brasilândia;Leste de Mato Grosso do Sul;43749,84
5121;Centro-oeste;MS;Caarapó;Sudoeste de Mato Grosso do Sul;40401,05
5122;Centro-oeste;MS;Camapuã;Centro Norte de Mato Grosso do Sul;29850,66
5123;Centro-oeste;MS;Campo Grande;Centro Norte de Mato Grosso do Sul;30924,89
5124;Centro-oeste;MS;Caracol;Sudoeste de Mato Grosso do Sul;19628,86
5125;Centro-oeste;MS;Cassilândia;Leste de Mato Grosso do Sul;25437,57
5126;Centro-oeste;MS;Chapadão do Sul;Leste de Mato Grosso do Sul;62084,66
5127;Centro-oeste;MS;Corguinho;Centro Norte de Mato Grosso do Sul;18768,88
5128;Centro-oeste;MS;Coronel Sapucaia;Sudoeste de Mato Grosso do Sul;12840,71
5129;Centro-oeste;MS;Corumbá;Pantanais Sul Mato-grossense;26107,73
5130;Centro-oeste;MS;Costa Rica;Leste de Mato Grosso do Sul;73513,2
5131;Centro-oeste;MS;Coxim;Centro Norte de Mato Grosso do Sul;25204,48
5132;Centro-oeste;MS;Deodápolis;Sudoeste de Mato Grosso do Sul;20674,19
5133;Centro-oeste;MS;Dois Irmãos do Buriti;Pantanais Sul Mato-grossense;16779,72
5134;Centro-oeste;MS;Douradina;Sudoeste de Mato Grosso do Sul;20589,53
5135;Centro-oeste;MS;Dourados;Sudoeste de Mato Grosso do Sul;38187,03
5136;Centro-oeste;MS;Eldorado;Sudoeste de Mato Grosso do Sul;28934,59
5137;Centro-oeste;MS;Fátima do Sul;Sudoeste de Mato Grosso do Sul;24535,61
5138;Centro-oeste;MS;Figueirão;Centro Norte de Mato Grosso do Sul;31877,19
5139;Centro-oeste;MS;Glória de Dourados;Sudoeste de Mato Grosso do Sul;19075,91
5140;Centro-oeste;MS;Guia Lopes da Laguna;Sudoeste de Mato Grosso do Sul;23372,89
5141;Centro-oeste;MS;Iguatemi;Sudoeste de Mato Grosso do Sul;24153,87
5142;Centro-oeste;MS;Inocência;Leste de Mato Grosso do Sul;34413,22
5143;Centro-oeste;MS;Itaporã;Sudoeste de Mato Grosso do Sul;27561,22
5144;Centro-oeste;MS;Itaquiraí;Sudoeste de Mato Grosso do Sul;29783,96
5145;Centro-oeste;MS;Ivinhema;Sudoeste de Mato Grosso do Sul;47402,3
5146;Centro-oeste;MS;Japorã;Sudoeste de Mato Grosso do Sul;14008,64
5147;Centro-oeste;MS;Jaraguari;Centro Norte de Mato Grosso do Sul;27316,3
5148;Centro-oeste;MS;Jardim;Sudoeste de Mato Grosso do Sul;20509,2
5149;Centro-oeste;MS;Jateí;Sudoeste de Mato Grosso do Sul;67200,67
5150;Centro-oeste;MS;Juti;Sudoeste de Mato Grosso do Sul;38292,47
5151;Centro-oeste;MS;Ladário;Pantanais Sul Mato-grossense;13047,87
5152;Centro-oeste;MS;Laguna Carapã;Sudoeste de Mato Grosso do Sul;59577,58
5153;Centro-oeste;MS;Maracaju;Sudoeste de Mato Grosso do Sul;53037,52
5154;Centro-oeste;MS;Miranda;Pantanais Sul Mato-grossense;18195,48
5155;Centro-oeste;MS;Mundo Novo;Sudoeste de Mato Grosso do Sul;25594,35
5156;Centro-oeste;MS;Naviraí;Sudoeste de Mato Grosso do Sul;27838,29
5157;Centro-oeste;MS;Nioaque;Sudoeste de Mato Grosso do Sul;17971,79
5158;Centro-oeste;MS;Nova Alvorada do Sul;Sudoeste de Mato Grosso do Sul;69041,15
5159;Centro-oeste;MS;Nova Andradina;Leste de Mato Grosso do Sul;38154,19
5160;Centro-oeste;MS;Novo Horizonte do Sul;Sudoeste de Mato Grosso do Sul;45974,57
5161;Centro-oeste;MS;Paraíso das Águas;Leste de Mato Grosso do Sul;115498,52
5162;Centro-oeste;MS;Paranaíba;Leste de Mato Grosso do Sul;28554,38
5163;Centro-oeste;MS;Paranhos;Sudoeste de Mato Grosso do Sul;11524,2
5164;Centro-oeste;MS;Pedro Gomes;Centro Norte de Mato Grosso do Sul;26866,85
5165;Centro-oeste;MS;Ponta Porã;Sudoeste de Mato Grosso do Sul;29484,92
5166;Centro-oeste;MS;Porto Murtinho;Pantanais Sul Mato-grossense;19037,1
5167;Centro-oeste;MS;Ribas do Rio Pardo;Leste de Mato Grosso do Sul;40490,38
5168;Centro-oeste;MS;Rio Brilhante;Sudoeste de Mato Grosso do Sul;57462,37
5169;Centro-oeste;MS;Rio Negro;Centro Norte de Mato Grosso do Sul;18115,34
5170;Centro-oeste;MS;Rio Verde de Mato Grosso;Centro Norte de Mato Grosso do Sul;22809,35
5171;Centro-oeste;MS;Rochedo;Centro Norte de Mato Grosso do Sul;32957,57
5172;Centro-oeste;MS;Santa Rita do Pardo;Leste de Mato Grosso do Sul;57104,12
5173;Centro-oeste;MS;São Gabriel do Oeste;Centro Norte de Mato Grosso do Sul;54543,27
5174;Centro-oeste;MS;Sete Quedas;Sudoeste de Mato Grosso do Sul;19177,42
5175;Centro-oeste;MS;Selvíria;Leste de Mato Grosso do Sul;271094,7
5176;Centro-oeste;MS;Sidrolândia;Centro Norte de Mato Grosso do Sul;29905,4
5177;Centro-oeste;MS;Sonora;Centro Norte de Mato Grosso do Sul;35260,23
5178;Centro-oeste;MS;Tacuru;Sudoeste de Mato Grosso do Sul;17147,41
5179;Centro-oeste;MS;Taquarussu;Leste de Mato Grosso do Sul;30618,47
5180;Centro-oeste;MS;Terenos;Centro Norte de Mato Grosso do Sul;22344,61
5181;Centro-oeste;MS;Três Lagoas;Leste de Mato Grosso do Sul;86244,15
